timestamp,unix_time,synaptic_weight,smoothed_weight
2025-12-11 00:59:03.604,1765375143.604933,0.651,0.5453
2025-12-11 00:59:03.654,1765375143.6547842,0.651,0.57701
2025-12-11 00:59:03.666,1765375143.6661572,0.652,0.599507
2025-12-11 00:59:03.979,1765375143.9793732,0.65,0.6146549
2025-12-11 00:59:04.579,1765375144.5792515,0.651,0.62555843
2025-12-11 00:59:04.597,1765375144.5971334,0.65,0.6328909009999999
2025-12-11 00:59:04.974,1765375144.9749858,0.6569,0.6400936306999999
2025-12-11 00:59:04.991,1765375144.99193,0.6569,0.6451355414899999
2025-12-11 00:59:05.010,1765375145.010455,0.6579,0.6489648790429999
2025-12-11 00:59:05.577,1765375145.577975,0.6579,0.6516454153300999
2025-12-11 00:59:05.580,1765375145.5807428,0.6579,0.6535217907310699
2025-12-11 00:59:05.893,1765375145.8939438,0.6481,0.6518952535117488
2025-12-11 00:59:05.926,1765375145.926974,0.6481,0.6507566774582241
2025-12-11 00:59:05.934,1765375145.9341335,0.6481,0.6499596742207567
2025-12-11 00:59:06.247,1765375146.2471254,0.6579,0.6523417719545297
2025-12-11 00:59:07.029,1765375147.0290513,0.651,0.6519392403681707
2025-12-11 00:59:07.612,1765375147.6121886,0.653,0.6522574682577195
2025-12-11 00:59:07.630,1765375147.630867,0.652,0.6521802277804036
2025-12-11 00:59:07.680,1765375147.680515,0.65,0.6515261594462824
2025-12-11 00:59:08.265,1765375148.2655096,0.652,0.6516683116123977
2025-12-11 00:59:08.270,1765375148.2709002,0.651,0.6514678181286784
2025-12-11 00:59:08.862,1765375148.8629704,0.651,0.6513274726900748
2025-12-11 00:59:08.867,1765375148.8679862,0.65,0.6509292308830523
2025-12-11 00:59:08.919,1765375148.9192052,0.6481,0.6500804616181366
2025-12-11 00:59:08.965,1765375148.965333,0.6471,0.6491863231326955
2025-12-11 00:59:08.973,1765375148.97348,0.6471,0.6485604261928868
2025-12-11 00:59:09.000,1765375149.0007658,0.6471,0.6481222983350207
2025-12-11 00:59:09.786,1765375149.7868311,0.652,0.6492856088345145
2025-12-11 00:59:09.804,1765375149.8042076,0.653,0.6503999261841601
2025-12-11 00:59:09.826,1765375149.8269453,0.653,0.651179948328912
2025-12-11 00:59:10.025,1765375150.0251958,0.653,0.6517259638302384
2025-12-11 00:59:10.049,1765375150.0498898,0.652,0.6518081746811668
2025-12-11 00:59:10.077,1765375150.0771313,0.651,0.6515657222768168
2025-12-11 00:59:10.126,1765375150.1269066,0.6491,0.6508260055937717
2025-12-11 00:59:10.189,1765375150.1890619,0.6461,0.6494082039156401
2025-12-11 00:59:10.233,1765375150.2333176,0.6461,0.648415742740948
2025-12-11 00:59:10.254,1765375150.2547817,0.6452,0.6474510199186636
2025-12-11 00:59:10.856,1765375150.856491,0.6452,0.6467757139430644
2025-12-11 00:59:11.452,1765375151.452083,0.6471,0.6468729997601451
2025-12-11 00:59:11.461,1765375151.46189,0.6471,0.6469410998321016
2025-12-11 00:59:11.841,1765375151.8416073,0.6559,0.6496287698824711
2025-12-11 00:59:12.438,1765375152.4384236,0.6559,0.6515101389177298
2025-12-11 00:59:12.447,1765375152.4479713,0.6549,0.6525270972424109
2025-12-11 00:59:12.674,1765375152.6747656,0.6461,0.6505989680696875
2025-12-11 00:59:12.718,1765375152.7183065,0.6461,0.6492492776487813
2025-12-11 00:59:12.748,1765375152.7481134,0.6461,0.6483044943541468
2025-12-11 00:59:12.756,1765375152.7562215,0.6471,0.6479431460479027
2025-12-11 00:59:13.329,1765375153.3299868,0.6461,0.6473902022335318
2025-12-11 00:59:14.113,1765375154.1133437,0.653,0.6490731415634723
2025-12-11 00:59:14.123,1765375154.123944,0.654,0.6505511990944306
2025-12-11 00:59:14.694,1765375154.6946292,0.652,0.6509858393661014
2025-12-11 00:59:14.705,1765375154.705149,0.653,0.651590087556271
2025-12-11 00:59:14.785,1765375154.785876,0.6569,0.6531830612893896
2025-12-11 00:59:14.818,1765375154.81813,0.6569,0.6542981429025727
2025-12-11 00:59:15.202,1765375155.2024388,0.6481,0.6524387000318008
2025-12-11 00:59:15.435,1765375155.435458,0.6569,0.6537770900222606
2025-12-11 00:59:15.454,1765375155.4549365,0.6569,0.6547139630155824
2025-12-11 00:59:15.524,1765375155.5241668,0.6559,0.6550697741109076
2025-12-11 00:59:15.538,1765375155.5382285,0.6549,0.6550188418776353
2025-12-11 00:59:15.658,1765375155.6589983,0.6491,0.6532431893143447
2025-12-11 00:59:15.673,1765375155.6735978,0.6481,0.6517002325200412
2025-12-11 00:59:15.695,1765375155.6959012,0.6481,0.6506201627640288
2025-12-11 00:59:15.769,1765375155.7696598,0.6461,0.6492641139348201
2025-12-11 00:59:16.036,1765375156.0361154,0.6559,0.651254879754374
2025-12-11 00:59:16.155,1765375156.1557362,0.6559,0.6526484158280618
2025-12-11 00:59:16.473,1765375156.4730957,0.6491,0.6515838910796432
2025-12-11 00:59:16.493,1765375156.4939232,0.65,0.6511087237557502
2025-12-11 00:59:17.277,1765375157.277332,0.6559,0.6525461066290251
2025-12-11 00:59:17.331,1765375157.3313656,0.6559,0.6535522746403175
2025-12-11 00:59:17.659,1765375157.6591105,0.6481,0.6519165922482222
2025-12-11 00:59:17.821,1765375157.821375,0.654,0.6525416145737555
2025-12-11 00:59:17.822,1765375157.8225467,0.6549,0.6532491302016288
2025-12-11 00:59:17.904,1765375157.9040828,0.6579,0.6546443911411401
2025-12-11 00:59:17.934,1765375157.9344628,0.6569,0.6553210737987981
2025-12-11 00:59:17.954,1765375157.9545028,0.6569,0.6557947516591587
2025-12-11 00:59:18.339,1765375158.3390448,0.6491,0.6537863261614111
2025-12-11 00:59:18.347,1765375158.3473303,0.6491,0.6523804283129877
2025-12-11 00:59:18.919,1765375158.919941,0.6481,0.6510962998190913
2025-12-11 00:59:19.512,1765375159.5126483,0.6481,0.6501974098733638
2025-12-11 00:59:19.520,1765375159.520906,0.6481,0.6495681869113547
2025-12-11 00:59:19.544,1765375159.5441413,0.65,0.6496977308379482
2025-12-11 00:59:20.133,1765375160.1339765,0.6471,0.6489184115865637
2025-12-11 00:59:20.138,1765375160.13894,0.6481,0.6486728881105945
2025-12-11 00:59:20.717,1765375160.717379,0.6471,0.6482010216774161
2025-12-11 00:59:20.723,1765375160.7237847,0.6481,0.6481707151741912
2025-12-11 00:59:20.953,1765375160.9536936,0.6559,0.6504895006219338
2025-12-11 00:59:21.532,1765375161.5320725,0.6579,0.6527126504353536
2025-12-11 00:59:21.758,1765375161.758734,0.651,0.6521988553047475
2025-12-11 00:59:26.147,1765375166.1470985,0.6481,0.6509691987133233
2025-12-11 00:59:26.176,1765375166.1769562,0.6481,0.6501084390993263
2025-12-11 00:59:26.768,1765375166.768169,0.6471,0.6492059073695283
2025-12-11 00:59:27.361,1765375167.3615403,0.6491,0.6491741351586697
2025-12-11 00:59:27.679,1765375167.6796925,0.6569,0.6514918946110688
2025-12-11 00:59:28.265,1765375168.2652586,0.6559,0.6528143262277482
2025-12-11 00:59:28.270,1765375168.2707865,0.6569,0.6540400283594237
2025-12-11 00:59:29.052,1765375169.0528195,0.6559,0.6545980198515966
2025-12-11 00:59:29.121,1765375169.12159,0.653,0.6541186138961176
2025-12-11 00:59:29.349,1765375169.3495693,0.65,0.6528830297272823
2025-12-11 00:59:29.494,1765375169.4948967,0.6569,0.6540881208090976
2025-12-11 00:59:29.533,1765375169.5338202,0.6579,0.6552316845663683
2025-12-11 00:59:30.316,1765375170.3160589,0.654,0.6548621791964577
2025-12-11 00:59:30.343,1765375170.3439157,0.653,0.6543035254375204
2025-12-11 00:59:30.365,1765375170.3656044,0.652,0.6536124678062643
2025-12-11 00:59:30.385,1765375170.385136,0.651,0.6528287274643849
2025-12-11 00:59:30.402,1765375170.4030173,0.651,0.6522801092250694
2025-12-11 00:59:30.417,1765375170.4175162,0.65,0.6515960764575486
2025-12-11 00:59:30.447,1765375170.4478397,0.6491,0.6508472535202839
2025-12-11 00:59:30.485,1765375170.485189,0.6481,0.6500230774641987
2025-12-11 00:59:30.567,1765375170.5675068,0.6491,0.6497461542249391
2025-12-11 00:59:30.591,1765375170.5918093,0.65,0.6498223079574573
2025-12-11 00:59:30.635,1765375170.6359472,0.651,0.6501756155702201
2025-12-11 00:59:30.707,1765375170.7074,0.6549,0.651592930899154
2025-12-11 00:59:30.779,1765375170.7791579,0.6579,0.6534850516294078
2025-12-11 00:59:35.124,1765375175.1248822,0.6588,0.6550795361405854
2025-12-11 00:59:35.143,1765375175.143442,0.6598,0.6564956752984098
2025-12-11 00:59:35.335,1765375175.3358035,0.652,0.6551469727088868
2025-12-11 00:59:35.562,1765375175.5628643,0.653,0.6545028808962207
2025-12-11 00:59:35.583,1765375175.5834734,0.653,0.6540520166273545
2025-12-11 00:59:35.600,1765375175.600335,0.6549,0.654306411639148
2025-12-11 00:59:35.608,1765375175.6080947,0.6559,0.6547844881474036
2025-12-11 00:59:36.191,1765375176.1911528,0.652,0.6539491417031825
2025-12-11 00:59:36.311,1765375176.3111982,0.6588,0.6554043991922277
2025-12-11 00:59:36.347,1765375176.348007,0.6588,0.6564230794345594
2025-12-11 00:59:36.356,1765375176.356238,0.6588,0.6571361556041915
2025-12-11 00:59:36.380,1765375176.380533,0.6588,0.657635308922934
2025-12-11 00:59:40.791,1765375180.791325,0.6559,0.6571147162460538
2025-12-11 00:59:40.804,1765375180.8049448,0.6559,0.6567503013722376
2025-12-11 00:59:40.914,1765375180.914352,0.652,0.6553252109605663
2025-12-11 00:59:41.074,1765375181.0744603,0.652,0.6543276476723964
2025-12-11 00:59:41.387,1765375181.3875282,0.6579,0.6553993533706775
2025-12-11 00:59:41.510,1765375181.5105324,0.653,0.6546795473594742
2025-12-11 00:59:41.530,1765375181.5300884,0.651,0.653575683151632
2025-12-11 00:59:41.580,1765375181.5808346,0.65,0.6525029782061423
2025-12-11 00:59:41.589,1765375181.589711,0.65,0.6517520847442997
2025-12-11 00:59:41.861,1765375181.8616936,0.6579,0.6535964593210097
2025-12-11 00:59:42.452,1765375182.452883,0.6588,0.6551575215247067
2025-12-11 00:59:42.487,1765375182.4878774,0.6588,0.6562502650672947
2025-12-11 00:59:42.657,1765375182.6570473,0.6549,0.6558451855471062
2025-12-11 00:59:42.669,1765375182.6695235,0.654,0.6552916298829744
2025-12-11 00:59:42.694,1765375182.6946821,0.653,0.6546041409180821
2025-12-11 00:59:42.928,1765375182.9284737,0.653,0.6541228986426574
2025-12-11 00:59:43.033,1765375183.0333102,0.6569,0.6549560290498602
2025-12-11 00:59:43.063,1765375183.0637844,0.6569,0.6555392203349021
2025-12-11 00:59:43.638,1765375183.6390004,0.6569,0.6559474542344315
2025-12-11 00:59:43.957,1765375183.9572423,0.651,0.654463217964102
2025-12-11 00:59:44.739,1765375184.739538,0.651,0.6534242525748714
2025-12-11 00:59:44.750,1765375184.7504392,0.651,0.6526969768024099
2025-12-11 00:59:44.977,1765375184.9772394,0.6579,0.6542578837616869
2025-12-11 00:59:45.004,1765375185.0049648,0.6579,0.6553505186331808
2025-12-11 00:59:45.040,1765375185.0400834,0.6569,0.6558153630432265
2025-12-11 00:59:45.182,1765375185.182172,0.65,0.6540707541302586
2025-12-11 00:59:45.214,1765375185.214077,0.6491,0.652579527891181
2025-12-11 00:59:45.237,1765375185.2374463,0.6491,0.6515356695238267
2025-12-11 00:59:45.466,1765375185.4667666,0.6569,0.6531449686666786
2025-12-11 00:59:45.474,1765375185.4740453,0.6579,0.654571478066675
2025-12-11 00:59:45.570,1765375185.5707304,0.6598,0.6561400346466725
2025-12-11 00:59:45.582,1765375185.5820227,0.6598,0.6572380242526707
2025-12-11 00:59:45.774,1765375185.7747297,0.65,0.6550666169768695
2025-12-11 00:59:45.809,1765375185.8098476,0.6481,0.6529766318838086
2025-12-11 00:59:45.830,1765375185.8303852,0.6481,0.651513642318666
2025-12-11 00:59:45.895,1765375185.8958874,0.6491,0.6507895496230662
2025-12-11 00:59:45.915,1765375185.9156618,0.65,0.6505526847361464
2025-12-11 00:59:45.956,1765375185.9568126,0.651,0.6506868793153024
2025-12-11 00:59:46.040,1765375186.0401282,0.6549,0.6519508155207117
2025-12-11 00:59:46.821,1765375186.821848,0.6588,0.6540055708644982
2025-12-11 00:59:47.405,1765375187.4059782,0.6588,0.6554438996051487
2025-12-11 00:59:47.601,1765375187.6012414,0.651,0.6541107297236041
2025-12-11 00:59:48.391,1765375188.39201,0.652,0.6534775108065228
2025-12-11 00:59:48.715,1765375188.7158494,0.654,0.653634257564566
2025-12-11 00:59:48.729,1765375188.7293375,0.653,0.6534439802951961
2025-12-11 00:59:48.763,1765375188.7631748,0.651,0.6527107862066373
2025-12-11 00:59:48.890,1765375188.8909843,0.6491,0.651627550344646
2025-12-11 00:59:48.913,1765375188.9135346,0.6491,0.6508692852412522
2025-12-11 00:59:48.924,1765375188.9240596,0.65,0.6506084996688766
2025-12-11 00:59:48.956,1765375188.956359,0.65,0.6504259497682136
2025-12-11 00:59:49.186,1765375189.1862526,0.6588,0.6529381648377495
2025-12-11 00:59:49.194,1765375189.1944818,0.6579,0.6544267153864246
2025-12-11 00:59:49.794,1765375189.7946012,0.6579,0.6554687007704972
2025-12-11 00:59:50.029,1765375190.03,0.6491,0.653558090539348
2025-12-11 00:59:50.819,1765375190.8196871,0.651,0.6527906633775435
2025-12-11 00:59:50.831,1765375190.8319943,0.652,0.6525534643642805
2025-12-11 00:59:51.221,1765375191.2218945,0.651,0.6520874250549963
2025-12-11 00:59:51.449,1765375191.4497468,0.654,0.6526611975384974
2025-12-11 00:59:51.841,1765375191.8417256,0.65,0.6518628382769481
2025-12-11 00:59:52.418,1765375192.4184856,0.652,0.6519039867938636
2025-12-11 00:59:52.449,1765375192.4491708,0.651,0.6516327907557045
2025-12-11 00:59:52.544,1765375192.5446258,0.65,0.6511429535289931
2025-12-11 00:59:52.588,1765375192.5880313,0.651,0.6511000674702951
2025-12-11 00:59:52.616,1765375192.6168776,0.652,0.6513700472292066
2025-12-11 00:59:52.653,1765375192.6535504,0.653,0.6518590330604446
2025-12-11 00:59:52.698,1765375192.698757,0.6549,0.6527713231423111
2025-12-11 00:59:53.012,1765375193.0121791,0.654,0.6531399261996178
2025-12-11 00:59:53.023,1765375193.0230653,0.652,0.6527979483397324
2025-12-11 00:59:53.808,1765375193.808967,0.65,0.6519585638378127
2025-12-11 00:59:54.134,1765375194.134659,0.6588,0.6540109946864688
2025-12-11 00:59:54.136,1765375194.1369848,0.6579,0.6551776962805281
2025-12-11 00:59:54.518,1765375194.5186837,0.653,0.6545243873963696
2025-12-11 00:59:54.541,1765375194.5415561,0.654,0.6543670711774587
2025-12-11 00:59:54.635,1765375194.6356852,0.6579,0.6554269498242211
2025-12-11 00:59:54.910,1765375194.910314,0.652,0.6543988648769548
2025-12-11 00:59:55.139,1765375195.139145,0.654,0.6542792054138683
2025-12-11 00:59:55.148,1765375195.14806,0.6549,0.6544654437897078
2025-12-11 00:59:55.371,1765375195.3719847,0.6579,0.6554958106527955
2025-12-11 00:59:59.788,1765375199.788177,0.6559,0.6556170674569568
2025-12-11 01:00:00.176,1765375200.176088,0.6579,0.6563019472198698
2025-12-11 01:00:00.199,1765375200.1999629,0.6588,0.6570513630539089
2025-12-11 01:00:00.788,1765375200.7880394,0.6559,0.6567059541377362
2025-12-11 01:00:00.810,1765375200.8110046,0.6569,0.6567641678964153
2025-12-11 01:00:00.814,1765375200.8143592,0.6588,0.6573749175274907
2025-12-11 01:00:00.846,1765375200.8465989,0.6588,0.6578024422692434
2025-12-11 01:00:00.868,1765375200.8684087,0.6588,0.6581017095884704
2025-12-11 01:00:00.958,1765375200.9587305,0.6588,0.6583111967119293
2025-12-11 01:00:00.967,1765375200.967036,0.6579,0.6581878376983504
2025-12-11 01:00:01.013,1765375201.0136566,0.6559,0.6575014863888453
2025-12-11 01:00:01.029,1765375201.0292938,0.6549,0.6567210404721917
2025-12-11 01:00:01.598,1765375201.598644,0.6579,0.6570747283305342
2025-12-11 01:00:01.652,1765375201.6526327,0.6559,0.6567223098313739
2025-12-11 01:00:01.850,1765375201.850715,0.651,0.6550056168819617
2025-12-11 01:00:01.896,1765375201.896318,0.652,0.6541039318173731
2025-12-11 01:00:02.275,1765375202.2758362,0.6559,0.6546427522721612
2025-12-11 01:00:02.400,1765375202.4005086,0.652,0.6538499265905128
2025-12-11 01:00:02.976,1765375202.9766676,0.653,0.6535949486133589
2025-12-11 01:00:03.054,1765375203.0541873,0.651,0.6528164640293512
2025-12-11 01:00:03.082,1765375203.0827136,0.651,0.6522715248205458
2025-12-11 01:00:03.672,1765375203.6721563,0.651,0.651890067374382
2025-12-11 01:00:03.908,1765375203.9088604,0.6569,0.6533930471620674
2025-12-11 01:00:03.920,1765375203.9201581,0.6579,0.6547451330134472
2025-12-11 01:00:04.240,1765375204.240779,0.652,0.653921593109413
2025-12-11 01:00:04.253,1765375204.2534916,0.651,0.653045115176589
2025-12-11 01:00:04.478,1765375204.478352,0.6559,0.6539015806236124
2025-12-11 01:00:05.263,1765375205.263267,0.6608,0.6559711064365287
2025-12-11 01:00:05.496,1765375205.4966915,0.651,0.65447977450557
2025-12-11 01:00:05.560,1765375205.560364,0.651,0.653435842153899
2025-12-11 01:00:05.628,1765375205.6280234,0.652,0.6530050895077293
2025-12-11 01:00:05.639,1765375205.6397338,0.652,0.6527035626554105
2025-12-11 01:00:05.661,1765375205.6615233,0.653,0.6527924938587873
2025-12-11 01:00:06.441,1765375206.4417841,0.6598,0.6548947457011511
2025-12-11 01:00:06.461,1765375206.461848,0.6598,0.6563663219908058
2025-12-11 01:00:07.036,1765375207.036071,0.6588,0.657096425393564
2025-12-11 01:00:07.052,1765375207.0528555,0.6598,0.6579074977754948
2025-12-11 01:00:07.076,1765375207.0761511,0.6598,0.6584752484428464
2025-12-11 01:00:07.093,1765375207.093116,0.6608,0.6591726739099925
2025-12-11 01:00:07.124,1765375207.124897,0.6598,0.6593608717369948
2025-12-11 01:00:07.156,1765375207.15626,0.6588,0.6591926102158963
2025-12-11 01:00:07.163,1765375207.1631556,0.6588,0.6590748271511273
2025-12-11 01:00:07.191,1765375207.191085,0.6579,0.6587223790057891
2025-12-11 01:00:07.769,1765375207.7699435,0.6588,0.6587456653040523
2025-12-11 01:00:08.006,1765375208.0060241,0.651,0.6564219657128366
2025-12-11 01:00:08.151,1765375208.1512551,0.653,0.6553953759989856
2025-12-11 01:00:08.191,1765375208.191255,0.6559,0.6555467631992898
2025-12-11 01:00:08.202,1765375208.2024503,0.6569,0.6559527342395028
2025-12-11 01:00:08.225,1765375208.2251534,0.6569,0.6562369139676519
2025-12-11 01:00:08.277,1765375208.2774546,0.6579,0.6567358397773564
2025-12-11 01:00:08.283,1765375208.2835429,0.6588,0.6573550878441494
2025-12-11 01:00:08.410,1765375208.4105692,0.6588,0.6577885614909046
2025-12-11 01:00:08.433,1765375208.4337847,0.6579,0.6578219930436332
2025-12-11 01:00:08.528,1765375208.5288527,0.654,0.6566753951305432
2025-12-11 01:00:08.759,1765375208.7590594,0.653,0.6555727765913801
2025-12-11 01:00:09.358,1765375209.358081,0.653,0.654800943613966
2025-12-11 01:00:09.395,1765375209.3956888,0.654,0.6545606605297762
2025-12-11 01:00:09.396,1765375209.3965838,0.6549,0.6546624623708434
2025-12-11 01:00:13.775,1765375213.7757738,0.6569,0.6553337236595903
2025-12-11 01:00:13.797,1765375213.7974617,0.6579,0.6561036065617132
2025-12-11 01:00:14.581,1765375214.5812585,0.6598,0.6572125245931992
2025-12-11 01:00:14.604,1765375214.6045055,0.6598,0.6579887672152394
2025-12-11 01:00:14.662,1765375214.662156,0.6569,0.6576621370506676
