timestamp,unix_time,synaptic_weight,smoothed_weight
2025-12-11 01:00:14.690,1765375214.6904917,0.6559,0.6571334959354673
2025-12-11 01:00:14.714,1765375214.7141511,0.654,0.6561934471548271
2025-12-11 01:00:14.776,1765375214.7766871,0.653,0.655235413008379
2025-12-11 01:00:14.804,1765375214.804754,0.653,0.6545647891058652
2025-12-11 01:00:14.885,1765375214.8852596,0.652,0.6537953523741056
2025-12-11 01:00:14.916,1765375214.9164333,0.653,0.6535567466618739
2025-12-11 01:00:14.936,1765375214.936132,0.654,0.6536897226633117
2025-12-11 01:00:15.132,1765375215.1327348,0.6618,0.6561228058643181
2025-12-11 01:00:15.163,1765375215.1637154,0.6618,0.6578259641050227
2025-12-11 01:00:19.538,1765375219.5380569,0.6588,0.6581181748735159
2025-12-11 01:00:19.815,1765375219.8150425,0.652,0.6562827224114611
2025-12-11 01:00:19.822,1765375219.82257,0.653,0.6552979056880227
2025-12-11 01:00:19.879,1765375219.8798816,0.654,0.6549085339816159
2025-12-11 01:00:19.880,1765375219.8806674,0.6549,0.6549059737871311
2025-12-11 01:00:19.929,1765375219.9291036,0.6569,0.6555041816509918
2025-12-11 01:00:19.947,1765375219.9477608,0.6579,0.6562229271556942
2025-12-11 01:00:20.001,1765375220.001512,0.6598,0.6572960490089859
2025-12-11 01:00:20.005,1765375220.0056906,0.6608,0.65834723430629
2025-12-11 01:00:20.045,1765375220.0452788,0.6618,0.659383064014403
2025-12-11 01:00:20.431,1765375220.4310913,0.652,0.6571681448100821
2025-12-11 01:00:21.017,1765375221.017273,0.652,0.6556177013670574
2025-12-11 01:00:21.020,1765375221.0209517,0.652,0.6545323909569402
2025-12-11 01:00:21.166,1765375221.1667762,0.6569,0.6552426736698581
2025-12-11 01:00:21.949,1765375221.9491858,0.6608,0.6569098715689007
2025-12-11 01:00:21.998,1765375221.9987016,0.6608,0.6580769100982304
2025-12-11 01:00:22.075,1765375222.0752876,0.6579,0.6580238370687613
2025-12-11 01:00:22.273,1765375222.2733002,0.653,0.6565166859481328
2025-12-11 01:00:22.298,1765375222.298797,0.653,0.655461680163693
2025-12-11 01:00:22.324,1765375222.3246856,0.654,0.655023176114585
2025-12-11 01:00:22.476,1765375222.476215,0.6608,0.6567562232802096
2025-12-11 01:00:22.489,1765375222.489581,0.6608,0.6579693562961466
2025-12-11 01:00:22.769,1765375222.7690327,0.6549,0.6570485494073026
2025-12-11 01:00:23.553,1765375223.553249,0.6549,0.6564039845851118
2025-12-11 01:00:23.578,1765375223.5781624,0.6549,0.6559527892095782
2025-12-11 01:00:23.623,1765375223.6231093,0.6559,0.6559369524467047
2025-12-11 01:00:23.629,1765375223.629205,0.6569,0.6562258667126932
2025-12-11 01:00:24.414,1765375224.4149597,0.6618,0.6578981066988853
2025-12-11 01:00:24.537,1765375224.5380018,0.6579,0.6578986746892197
2025-12-11 01:00:24.566,1765375224.5667648,0.6579,0.6578990722824538
2025-12-11 01:00:24.795,1765375224.7952306,0.653,0.6564293505977177
2025-12-11 01:00:24.840,1765375224.8403354,0.6549,0.6559705454184024
2025-12-11 01:00:24.858,1765375224.8583016,0.6559,0.6559493817928816
2025-12-11 01:00:24.875,1765375224.8751144,0.6569,0.6562345672550172
2025-12-11 01:00:24.966,1765375224.9667444,0.6598,0.6573041970785121
2025-12-11 01:00:24.998,1765375224.9989111,0.6618,0.6586529379549584
2025-12-11 01:00:25.010,1765375225.0106523,0.6618,0.6595970565684709
2025-12-11 01:00:25.065,1765375225.065568,0.6608,0.6599579395979296
2025-12-11 01:00:25.085,1765375225.0856733,0.6608,0.6602105577185506
2025-12-11 01:00:25.198,1765375225.1988037,0.6559,0.6589173904029855
2025-12-11 01:00:25.325,1765375225.3250356,0.653,0.6571421732820898
2025-12-11 01:00:25.438,1765375225.4389565,0.6549,0.6564695212974628
2025-12-11 01:00:25.448,1765375225.4480925,0.6549,0.655998664908224
2025-12-11 01:00:25.546,1765375225.5465412,0.6579,0.6565690654357568
2025-12-11 01:00:25.576,1765375225.5766864,0.6598,0.6575383458050297
2025-12-11 01:00:25.846,1765375225.846929,0.6559,0.6570468420635207
2025-12-11 01:00:26.226,1765375226.226217,0.6618,0.6584727894444645
2025-12-11 01:00:26.235,1765375226.2355108,0.6618,0.6594709526111252
2025-12-11 01:00:26.825,1765375226.8254242,0.6608,0.6598696668277876
2025-12-11 01:00:26.832,1765375226.8324585,0.6618,0.6604487667794513
2025-12-11 01:00:27.425,1765375227.4255042,0.6598,0.6602541367456158
2025-12-11 01:00:27.452,1765375227.4526556,0.6608,0.6604178957219311
2025-12-11 01:00:27.472,1765375227.472921,0.6618,0.6608325270053518
2025-12-11 01:00:27.492,1765375227.4926152,0.6618,0.6611227689037462
2025-12-11 01:00:28.059,1765375228.05998,0.6608,0.6610259382326223
2025-12-11 01:00:28.070,1765375228.0708191,0.6608,0.6609581567628356
2025-12-11 01:00:28.100,1765375228.1005652,0.6618,0.661210709733985
2025-12-11 01:00:28.117,1765375228.1175165,0.6618,0.6613874968137895
2025-12-11 01:00:28.384,1765375228.3844392,0.653,0.6588712477696526
2025-12-11 01:00:28.764,1765375228.7647455,0.6618,0.6597498734387568
2025-12-11 01:00:28.776,1765375228.7768493,0.6618,0.6603649114071297
2025-12-11 01:00:28.806,1765375228.8067837,0.6618,0.6607954379849907
2025-12-11 01:00:29.073,1765375229.0730324,0.653,0.6584568065894935
2025-12-11 01:00:29.083,1765375229.0835135,0.653,0.6568197646126454
2025-12-11 01:00:29.128,1765375229.1290147,0.654,0.6559738352288518
2025-12-11 01:00:29.156,1765375229.1565297,0.654,0.6553816846601962
2025-12-11 01:00:29.168,1765375229.1689608,0.654,0.6549671792621373
2025-12-11 01:00:29.397,1765375229.3972037,0.6618,0.6570170254834962
2025-12-11 01:00:29.433,1765375229.4334958,0.6618,0.6584519178384473
2025-12-11 01:00:29.451,1765375229.4513898,0.6618,0.6594563424869131
2025-12-11 01:00:29.471,1765375229.4710386,0.6608,0.6598594397408392
2025-12-11 01:00:29.487,1765375229.487307,0.6598,0.6598416078185874
2025-12-11 01:00:29.718,1765375229.7185106,0.653,0.6577891254730112
2025-12-11 01:00:29.724,1765375229.724344,0.653,0.6563523878311077
2025-12-11 01:00:30.325,1765375230.3258917,0.652,0.6550466714817753
2025-12-11 01:00:31.125,1765375231.1255136,0.6569,0.6556026700372427
2025-12-11 01:00:31.141,1765375231.1417317,0.6579,0.6562918690260698
2025-12-11 01:00:31.155,1765375231.1559017,0.6588,0.6570443083182489
2025-12-11 01:00:31.935,1765375231.93586,0.6618,0.6584710158227742
2025-12-11 01:00:31.941,1765375231.9410172,0.6608,0.6591697110759419
2025-12-11 01:00:32.265,1765375232.265725,0.654,0.6576187977531593
2025-12-11 01:00:32.272,1765375232.2722127,0.654,0.6565331584272115
2025-12-11 01:00:32.388,1765375232.3888307,0.6588,0.657213210899048
2025-12-11 01:00:32.403,1765375232.4033856,0.6598,0.6579892476293336
2025-12-11 01:00:32.632,1765375232.6324856,0.6588,0.6582324733405335
2025-12-11 01:00:32.640,1765375232.6400363,0.6579,0.6581327313383735
2025-12-11 01:00:32.687,1765375232.687489,0.6549,0.6571629119368614
2025-12-11 01:00:32.723,1765375232.7233891,0.654,0.6562140383558029
2025-12-11 01:00:32.795,1765375232.7951434,0.653,0.655249826849062
2025-12-11 01:00:32.894,1765375232.8946586,0.6559,0.6554448787943433
2025-12-11 01:00:32.912,1765375232.912224,0.6569,0.6558814151560403
2025-12-11 01:00:33.495,1765375233.4959812,0.654,0.6553169906092282
2025-12-11 01:00:33.878,1765375233.8785808,0.6598,0.6566618934264596
2025-12-11 01:00:33.895,1765375233.8952053,0.6588,0.6573033253985218
2025-12-11 01:00:34.276,1765375234.276113,0.6598,0.6580523277789652
2025-12-11 01:00:34.662,1765375234.662812,0.653,0.6565366294452756
2025-12-11 01:00:35.236,1765375235.2368615,0.654,0.6557756406116929
2025-12-11 01:00:35.248,1765375235.248277,0.654,0.655242948428185
2025-12-11 01:00:35.837,1765375235.8372512,0.6549,0.6551400638997295
2025-12-11 01:00:35.850,1765375235.8507934,0.654,0.6547980447298106
2025-12-11 01:00:35.992,1765375235.9927592,0.6549,0.6548286313108674
2025-12-11 01:00:36.014,1765375236.0141962,0.6559,0.6551500419176072
2025-12-11 01:00:36.118,1765375236.1186144,0.6608,0.656845029342325
2025-12-11 01:07:36.497373,1765375656.4973767,0.0283
2025-12-11 01:07:36.498749,1765375656.4987502,0.0587
2025-12-11 01:07:36.498901,1765375656.4989023,0.0899
2025-12-11 01:07:36.503987,1765375656.5039885,0.1193
2025-12-11 01:07:36.504135,1765375656.5041358,0.1486
2025-12-11 01:07:36.504286,1765375656.5042868,0.1769
2025-12-11 01:07:36.504408,1765375656.5044093,0.2023
2025-12-11 01:07:36.507532,1765375656.5075333,0.2248
2025-12-11 01:07:36.508383,1765375656.5083845,0.2444
2025-12-11 01:07:36.508973,1765375656.5089738,0.26
2025-12-11 01:07:36.509831,1765375656.5098324,0.2747
2025-12-11 01:07:36.509933,1765375656.5099337,0.2864
2025-12-11 01:07:36.514603,1765375656.5146043,0.2962
2025-12-11 01:07:36.514725,1765375656.5147266,0.303
2025-12-11 01:07:36.526666,1765375656.526668,0.3079
2025-12-11 01:07:36.526817,1765375656.5268178,0.2835
2025-12-11 01:07:36.527560,1765375656.5275614,0.2571
2025-12-11 01:07:36.527664,1765375656.527665,0.2307
2025-12-11 01:07:36.527769,1765375656.5277703,0.2053
2025-12-11 01:07:36.528153,1765375656.528154,0.1838
2025-12-11 01:07:36.528297,1765375656.528298,0.1662
2025-12-11 01:07:36.528412,1765375656.5284128,0.1535
2025-12-11 01:07:36.533342,1765375656.5333428,0.1457
2025-12-11 01:07:36.533456,1765375656.5334578,0.1447
2025-12-11 01:07:36.533587,1765375656.5335877,0.1486
2025-12-11 01:07:36.533776,1765375656.5337765,0.1554
2025-12-11 01:07:36.536091,1765375656.5360928,0.1672
2025-12-11 01:07:36.536213,1765375656.5362144,0.1828
2025-12-11 01:07:36.536328,1765375656.536329,0.2014
2025-12-11 01:07:36.539615,1765375656.5396163,0.2219
2025-12-11 01:07:36.539725,1765375656.5397255,0.2434
2025-12-11 01:07:36.543691,1765375656.5436926,0.2639
2025-12-11 01:07:36.543802,1765375656.5438032,0.2815
2025-12-11 01:07:36.544035,1765375656.5440357,0.2952
2025-12-11 01:07:36.544453,1765375656.544454,0.305
2025-12-11 01:07:36.544554,1765375656.544555,0.3079
2025-12-11 01:07:36.544662,1765375656.5446627,0.3069
2025-12-11 01:07:36.544828,1765375656.5448287,0.3001
2025-12-11 01:07:36.545035,1765375656.5450356,0.2884
2025-12-11 01:07:36.546041,1765375656.5460424,0.2737
2025-12-11 01:07:36.546173,1765375656.546174,0.2542
2025-12-11 01:07:36.546270,1765375656.5462716,0.2326
2025-12-11 01:07:36.546365,1765375656.5463665,0.2102
2025-12-11 01:07:36.547375,1765375656.5473766,0.1857
2025-12-11 01:07:36.547496,1765375656.547497,0.1642
2025-12-11 01:07:36.547948,1765375656.5479493,0.1437
2025-12-11 01:07:36.548458,1765375656.548459,0.1271
2025-12-11 01:07:36.548735,1765375656.5487359,0.1163
2025-12-11 01:07:36.548872,1765375656.5488732,0.1114
2025-12-11 01:07:36.548971,1765375656.548972,0.1124
2025-12-11 01:07:36.549083,1765375656.5490842,0.1163
2025-12-11 01:07:36.549270,1765375656.5492709,0.1251
2025-12-11 01:07:36.549377,1765375656.5493784,0.1378
2025-12-11 01:07:36.649810,1765375656.6498141,0.1544
2025-12-11 01:07:36.650364,1765375656.650365,0.175
2025-12-11 01:07:36.650511,1765375656.650512,0.1965
2025-12-11 01:07:36.663552,1765375656.663555,0.219
2025-12-11 01:07:36.663709,1765375656.6637099,0.2405
2025-12-11 01:07:36.664596,1765375656.6645968,0.259
2025-12-11 01:07:36.664752,1765375656.6647532,0.2757
2025-12-11 01:07:36.676694,1765375656.6766958,0.2854
2025-12-11 01:07:36.676844,1765375656.6768448,0.2903
2025-12-11 01:07:36.676955,1765375656.6769557,0.2893
2025-12-11 01:07:36.677049,1765375656.6770496,0.2845
2025-12-11 01:07:36.683019,1765375656.6830199,0.2737
2025-12-11 01:07:36.683140,1765375656.6831405,0.261
2025-12-11 01:07:36.683344,1765375656.683345,0.2424
2025-12-11 01:07:36.683482,1765375656.6834826,0.2219
2025-12-11 01:07:36.683859,1765375656.6838603,0.1994
2025-12-11 01:07:36.684348,1765375656.6843488,0.176
2025-12-11 01:07:36.685152,1765375656.685153,0.1535
2025-12-11 01:07:36.685250,1765375656.6852505,0.1329
2025-12-11 01:07:36.691053,1765375656.691054,0.1173
2025-12-11 01:07:36.691245,1765375656.691246,0.1056
2025-12-11 01:07:36.691511,1765375656.6915126,0.0997
2025-12-11 01:07:36.693864,1765375656.693865,0.1007
2025-12-11 01:07:36.693975,1765375656.6939766,0.1046
2025-12-11 01:07:36.694145,1765375656.6941457,0.1144
2025-12-11 01:07:36.694237,1765375656.694238,0.1261
2025-12-11 01:07:36.694343,1765375656.6943445,0.1427
2025-12-11 01:07:36.694439,1765375656.6944401,0.1623
2025-12-11 01:07:36.694787,1765375656.6947887,0.1838
2025-12-11 01:07:36.694870,1765375656.6948707,0.2072
2025-12-11 01:07:36.697746,1765375656.6977472,0.2297
2025-12-11 01:07:36.697839,1765375656.6978402,0.2512
2025-12-11 01:07:36.700584,1765375656.7005854,0.2688
2025-12-11 01:07:36.700865,1765375656.7008655,0.2825
2025-12-11 01:07:36.700946,1765375656.7009475,0.2903
2025-12-11 01:07:36.701083,1765375656.701084,0.2923
2025-12-11 01:07:36.701788,1765375656.7017891,0.2893
2025-12-11 01:07:36.702375,1765375656.702376,0.2805
2025-12-11 01:07:36.702636,1765375656.702637,0.2688
2025-12-11 01:07:36.702826,1765375656.702827,0.2532
2025-12-11 01:07:36.703056,1765375656.7030566,0.2346
2025-12-11 01:07:36.703137,1765375656.703138,0.2141
2025-12-11 01:07:36.703220,1765375656.703221,0.1916
2025-12-11 01:07:36.704398,1765375656.704399,0.1711
2025-12-11 01:07:36.704557,1765375656.7045581,0.1515
2025-12-11 01:07:36.704707,1765375656.704708,0.1349
2025-12-11 01:07:36.704790,1765375656.7047913,0.1251
2025-12-11 01:07:51.505250,1765375671.505255,0.1153
2025-12-11 01:07:51.512350,1765375671.5123522,0.1105
2025-12-11 01:07:51.512642,1765375671.5126472,0.1095
2025-12-11 01:07:51.512798,1765375671.5127997,0.1134
2025-12-11 01:07:51.514308,1765375671.51431,0.1212
2025-12-11 01:07:51.515122,1765375671.5151231,0.1339
2025-12-11 01:07:51.515304,1765375671.5153055,0.1505
2025-12-11 01:07:51.515459,1765375671.51546,0.1681
2025-12-11 01:07:51.522414,1765375671.522417,0.1867
2025-12-11 01:07:51.522604,1765375671.5226057,0.2043
2025-12-11 01:07:51.523773,1765375671.5237746,0.2209
2025-12-11 01:07:51.523964,1765375671.523965,0.2336
2025-12-11 01:07:51.524071,1765375671.5240724,0.2424
2025-12-11 01:07:51.525589,1765375671.52559,0.2444
2025-12-11 01:07:51.526391,1765375671.526392,0.2395
2025-12-11 01:07:51.527712,1765375671.5277135,0.2346
2025-12-11 01:07:51.527862,1765375671.5278633,0.2268
2025-12-11 01:07:51.532851,1765375671.5328524,0.2141
2025-12-11 01:07:51.533011,1765375671.533012,0.1984
2025-12-11 01:07:51.533439,1765375671.5334404,0.1799
2025-12-11 01:07:51.533609,1765375671.5336108,0.1603
2025-12-11 01:07:51.541755,1765375671.5417562,0.1388
2025-12-11 01:07:51.541900,1765375671.5419014,0.1183
2025-12-11 01:07:51.542019,1765375671.54202,0.1007
2025-12-11 01:07:51.548140,1765375671.5481415,0.087
2025-12-11 01:07:51.548265,1765375671.548266,0.0782
2025-12-11 01:07:51.566061,1765375671.5660634,0.0772
2025-12-11 01:07:51.566225,1765375671.5662265,0.0831
2025-12-11 01:07:51.566398,1765375671.5663989,0.0958
2025-12-11 01:07:51.566565,1765375671.5665667,0.1124
2025-12-11 01:07:51.567102,1765375671.5671034,0.132
2025-12-11 01:07:51.567279,1765375671.56728,0.1544
2025-12-11 01:07:51.567389,1765375671.5673902,0.1799
2025-12-11 01:07:51.567561,1765375671.5675626,0.2053
2025-12-11 01:07:51.567649,1765375671.56765,0.2287
2025-12-11 01:07:51.568132,1765375671.5681329,0.2493
2025-12-11 01:07:51.568230,1765375671.5682306,0.2678
2025-12-11 01:07:51.572358,1765375671.5723588,0.2854
2025-12-11 01:07:51.572548,1765375671.5725486,0.2981
2025-12-11 01:07:51.576450,1765375671.5764508,0.305
2025-12-11 01:07:51.576571,1765375671.576572,0.306
2025-12-11 01:07:51.588725,1765375671.5887268,0.3021
2025-12-11 01:07:51.588867,1765375671.5888686,0.2913
2025-12-11 01:07:51.590373,1765375671.5903742,0.2747
2025-12-11 01:07:51.590659,1765375671.5906603,0.2532
2025-12-11 01:07:51.590986,1765375671.5909865,0.2287
2025-12-11 01:07:51.592522,1765375671.5925233,0.2033
2025-12-11 01:07:51.592673,1765375671.5926745,0.1789
2025-12-11 01:07:51.593017,1765375671.5930185,0.1584
2025-12-11 01:07:51.595196,1765375671.5951972,0.1398
2025-12-11 01:07:51.595309,1765375671.5953107,0.1271
2025-12-11 01:07:51.595407,1765375671.5954082,0.1183
2025-12-11 01:07:51.612806,1765375671.612808,0.1134
2025-12-11 01:07:51.612966,1765375671.6129673,0.1144
2025-12-11 01:07:51.614069,1765375671.6140697,0.1173
2025-12-11 01:07:51.616122,1765375671.6161234,0.1232
2025-12-11 01:07:51.616256,1765375671.6162574,0.1271
2025-12-11 01:07:51.616645,1765375671.6166468,0.129
2025-12-11 01:07:51.618595,1765375671.618596,0.1408
2025-12-11 01:07:51.618949,1765375671.6189504,0.1564
2025-12-11 01:07:51.619677,1765375671.6196785,0.173
2025-12-11 01:07:51.620072,1765375671.6200726,0.1896
2025-12-11 01:07:51.620328,1765375671.6203291,0.2043
2025-12-11 01:07:51.621353,1765375671.6213546,0.216
2025-12-11 01:07:51.621452,1765375671.6214533,0.2248
2025-12-11 01:07:51.621670,1765375671.621671,0.2258
2025-12-11 01:07:51.621917,1765375671.621918,0.2248
2025-12-11 01:07:51.627854,1765375671.6278553,0.219
2025-12-11 01:07:51.628000,1765375671.6280012,0.2102
2025-12-11 01:07:51.631981,1765375671.6319818,0.1984
2025-12-11 01:07:51.632119,1765375671.6321201,0.1848
2025-12-11 01:07:51.632291,1765375671.6322918,0.1769
2025-12-11 01:07:51.644243,1765375671.6442451,0.1691
2025-12-11 01:07:51.644387,1765375671.6443882,0.1554
2025-12-11 01:07:51.644478,1765375671.6444793,0.1408
2025-12-11 01:07:51.647772,1765375671.6477728,0.1261
2025-12-11 01:07:51.647968,1765375671.6479692,0.1144
2025-12-11 01:07:51.655722,1765375671.6557236,0.1046
2025-12-11 01:07:51.655857,1765375671.6558583,0.0987
2025-12-11 01:07:51.656347,1765375671.6563482,0.0978
2025-12-11 01:07:51.657245,1765375671.6572459,0.1065
2025-12-11 01:07:51.657360,1765375671.6573615,0.1212
2025-12-11 01:07:51.669082,1765375671.6690836,0.1408
2025-12-11 01:07:51.669215,1765375671.6692164,0.1642
2025-12-11 01:07:51.670547,1765375671.6705477,0.1926
2025-12-11 01:07:51.671451,1765375671.6714525,0.2199
2025-12-11 01:07:51.671706,1765375671.6717072,0.2434
2025-12-11 01:07:51.683617,1765375671.6836183,0.2678
2025-12-11 01:07:51.683750,1765375671.6837509,0.2884
2025-12-11 01:07:51.683885,1765375671.6838863,0.3011
2025-12-11 01:07:51.683979,1765375671.68398,0.3079
2025-12-11 01:07:51.684074,1765375671.6840744,0.3079
2025-12-11 01:07:51.684163,1765375671.6841638,0.3109
2025-12-11 01:07:51.684252,1765375671.6842527,0.3196
2025-12-11 01:07:51.684446,1765375671.6844473,0.3157
2025-12-11 01:07:51.684536,1765375671.6845372,0.303
2025-12-11 01:07:51.690450,1765375671.690451,0.2874
2025-12-11 01:07:51.690575,1765375671.690576,0.2649
2025-12-11 01:07:51.691463,1765375671.6914642,0.2385
2025-12-11 01:07:51.691947,1765375671.6919487,0.2111
